200000 131016
B 41053 41054
B 148502 133900
A 67032 39545
B 63233 31781
A 30683 30684
A 84742 66343
A 76906 73960
A 77809 77810
A 122614 122615
A 38685 165498
B 22581 22582
B 181113 106877
A 83475 83476
A 200000 45438
A 156872 156873
B 172273 150148
A 149248 56045
A 200000 92803
A 97967 88918
B 41425 33154
B 200000 154044
A 152441 152442
B 163523 101040
A 108740 36498
B 47376 15531
A 175669 121798
A 2575 2576
B 133517 133518
A 115733 115734
A 106294 21213
A 28714 21818
A 92608 92609
B 3 199999
A 125749 197695
B 51219 1179
A 2 199999
A 118233 118234
A 55577 55578
B 86460 110993
B 7196 123391
B 34392 125857
B 133023 176649
B 77687 77688
B 200000 65212
B 1 85091
A 3 199999
A 133152 1532
A 116 34606
B 172545 172546
B 34967 34968
A 181740 181741
A 96952 96953
A 153061 153062
B 117941 63090
B 19002 19003
A 75471 75472
B 173857 121999
B 1 81539
B 25306 84220
A 200000 137964
A 6202 15205
A 29357 29358
B 1 179002
A 90407 90408
A 186337 186338
B 184200 184201
A 133117 133118
B 122728 122729
B 73567 73568
B 57250 76016
B 26490 26491
B 165014 56828
B 1 51854
B 192135 192136
A 5442 5443
A 1 40287
B 74530 74531
A 1 141906
A 1 198509
B 67807 67808
A 148046 148047
B 191623 59196
A 168091 168092
B 190186 131146
A 1089 91627
B 192311 69164
A 1 131295
B 20934 20935
A 119016 133762
B 180762 180763
A 20438 20439
A 63645 63646
B 173203 138809
B 207 50429
B 193946 193947
B 1 84562
A 31674 31675
B 152804 152805
B 29001 29002
A 13528 87111
A 2564 2565
B 69735 179889
A 13316 13317
B 113506 113507
A 1 189489
B 152441 152442
B 1 57838
B 59273 59274
A 66881 66739
A 138142 144896
B 24102 24103
A 167057 167058
B 186800 186801
A 14946 14947
A 176391 5182
B 40571 152887
B 86365 191610
B 52144 90399
A 107636 107637
A 120792 120793
B 117275 117276
A 184258 77703
A 1 91586
B 1 172822
A 182476 47754
B 28704 125786
B 5771 55271
A 119116 119117
A 164693 164694
B 152077 152078
B 81880 81881
B 200000 126139
B 57669 57670
B 178312 48946
A 158903 106551
B 1 162448
B 135566 144169
A 110049 174293
B 118938 53370
A 146323 146324
A 21638 21639
B 77262 80316
B 183662 183663
B 46743 6429
B 156969 143250
B 24213 77108
A 195009 190557
A 200000 22719
A 150871 37732
A 30135 30136
A 15076 15077
B 3728 3729
A 50100 46511
A 1 55644
A 46837 99599
B 9565 60518
B 69534 100969
A 145506 10991
A 68878 68879
B 152534 183049
A 3436 3437
B 57848 15648
B 41640 41641
B 117417 117418
A 128516 128517
B 111242 6132
A 200000 75169
A 1 474
B 156091 12422
B 199394 53141
A 200000 53953
A 93833 93834
A 64705 51806
B 87660 87661
B 191352 191353
B 200000 170229
B 24300 52031
A 1 170567
A 108713 108714
B 183267 183268
B 36177 36178
A 1 168935
A 138870 138871
A 50020 54098
B 196814 196815
B 11560 11561
A 1 183935
A 158600 158601
B 200000 184837
A 34770 186183
B 78229 134970
B 124569 124570
B 124085 78024
B 25242 25243
A 69873 69874
B 185324 185325
B 111035 55491
A 101709 101710
A 27127 27128
B 80307 80308
A 140036 140037
A 170646 170647
A 33472 129348
A 87452 84137
B 200000 83120
A 200000 118731
B 85692 85693
B 1 67431
B 71623 3791
A 139810 189642
A 60349 144391
B 81446 17361
A 60823 60824
B 136734 16003
B 75690 75691
B 1 69953
A 1 159724
B 200000 89783
B 100082 100083
A 1 26127
B 107782 107783
A 200000 190364
B 127976 170530
A 35497 35498
A 200000 135591
A 189099 49673
A 90699 34131
B 1 10268
B 109783 57201
B 63215 63216
B 81641 81642
B 62167 62168
A 33233 32167
A 168414 176188
A 145523 141783
B 72817 142791
B 129286 160460
B 110706 159879
A 46540 46541
B 27507 27508
A 128029 15725
B 150945 57969
A 49659 49887
A 200000 139087
B 1 196427
B 1 188759
A 77308 43207
A 95013 143281
B 154253 120357
B 1 85442
B 35876 175921
A 3 199999
A 28425 28426
A 130594 18896
A 156741 104498
B 78701 192780
B 83271 83272
A 23533 23534
A 1 192786
B 148338 13929
A 53557 119549
A 163630 163631
B 81918 183082
A 7986 7987
B 93853 167737
B 131018 131019
B 82196 98887
A 100567 113858
B 28134 28135
B 157187 63458
A 75327 75328
A 1 131850
B 1 199999
B 64368 79961
B 200000 188953
B 200000 38571
B 153842 60624
A 12991 12992
A 94367 94368
A 121128 121129
B 93171 186393
B 161523 184946
B 185898 131396
A 32176 32177
A 183703 182653
A 42967 169650
B 18832 126580
B 171 172
B 40016 40017
A 192797 192798
A 705 63952
A 200000 175601
A 92148 92149
A 76405 76406
B 1 82718
A 83379 83380
A 156441 75630
B 20820 20821
B 72952 120721
B 179537 179538
B 9156 9157
A 1 96472
A 109733 149531
A 199999 200000
B 178403 178404
A 196671 196672
A 100497 163784
A 90798 189292
B 1 200000
B 94242 112986
B 102625 102626
B 65369 65370
B 2375 22586
A 7583 159923
A 59099 30257
B 49923 49924
B 65415 16010
A 1 199999
B 33882 7982
B 109284 90047
A 1 152559
A 149618 132651
A 142704 14205
A 194121 90777
B 11221 11222
B 166078 166079
B 60714 20323
A 200000 7483
B 1 96616
A 200000 147588
B 71914 71915
B 1 5804
B 87135 9247
A 49836 49837
B 166310 195554
A 182147 182148
B 140566 174535
B 119814 115791
B 1 2
B 48244 81188
B 168171 168172
A 31263 31264
A 177029 177030
A 195233 195234
B 198447 198448
A 123070 123071
A 18558 18559
B 1 115014
B 194161 117941
B 65982 65983
A 161704 13867
A 200000 186304
B 44728 44729
B 166547 166548
A 80304 39340
A 59389 59390
B 200000 199751
A 21385 39837
B 87527 154507
A 29254 56272
A 43029 153276
B 200000 57818
A 1 62436
B 31945 56101
B 75312 167780
B 151436 110759
B 162244 162245
B 38193 17589
A 103341 103342
B 200000 73170
B 22552 117110
A 114136 81077
B 200000 128152
A 24761 24762
A 200000 112602
A 19902 19903
A 132360 54288
B 130153 130154
A 200000 104728
A 79502 79503
B 1 138164
A 198595 198596
B 99035 99036
A 200000 175496
B 137717 68445
A 91881 91882
B 129672 137727
B 103334 73730
A 98868 14223
A 1 88792
B 48880 48881
A 145307 145308
A 178140 194914
A 1 136281
B 1 120310
B 75369 75370
B 9881 9882
A 88198 151664
A 14014 198938
B 186352 186353
B 200000 42064
A 58060 161865
B 42093 42094
A 58182 58183
B 9848 9849
B 35589 55301
B 26020 26021
B 200000 175692
A 51537 51538
A 1 170206
B 11649 11650
A 15138 169733
A 12942 62139
A 114772 49571
B 109293 38807
B 131350 131351
A 7446 126116
B 200000 20432
B 36656 149163
A 104858 104859
A 92399 92400
B 182248 120609
A 116684 116685
B 38567 34947
A 80366 187462
A 31433 62257
B 1 120734
B 189498 189499
B 197889 81269
A 1 105591
B 159421 1001
B 26263 26264
A 55780 102862
B 49141 49142
A 22574 80168
B 162451 162452
B 63589 119378
A 70551 134334
A 105645 68747
A 85192 85193
A 89600 101149
A 29859 35128
B 5559 102650
B 1 81260
B 391 392
A 127559 127560
B 32095 194533
B 192671 192672
A 44428 44429
A 186996 186997
A 200000 18501
A 73548 17013
A 89064 89065
B 30817 60164
B 166194 92270
B 200000 40417
B 3 199999
B 100702 83161
A 185959 185960
A 4894 94090
B 77706 77707
B 190660 162710
A 101939 101940
B 103039 128182
B 170948 170949
B 1 116447
A 136784 66236
B 197509 197510
A 26405 26406
B 114122 7828
B 33702 124480
B 73988 73989
B 183836 186649
A 11939 146778
A 190536 190537
B 44622 109646
B 113834 167286
B 157183 157184
B 101760 101761
A 21892 88288
B 181696 181697
B 33831 69019
A 43636 134075
B 200000 101061
B 1 131299
B 200000 25973
A 200000 101071
A 172741 129861
B 200000 118631
B 51099 51100
B 198394 2989
A 1 199999
B 176020 176021
B 98279 63889
B 1 155098
A 145496 145497
B 122974 9429
B 1 91104
B 200000 100199
B 57941 57942
B 1 143561
A 10143 10144
A 1 156930
A 200000 42961
B 48770 147182
B 180181 120673
B 180371 172175
A 11502 11503
B 42304 77720
A 200000 44242
B 152897 152898
B 157550 146311
A 82358 82359
B 123407 123408
A 101452 101453
A 165107 174102
A 150392 131593
A 113183 103921
B 1 93178
A 200000 50167
B 75876 75877
A 169739 88440
B 160817 23717
A 112354 88582
A 4413 183885
A 1 178521
B 148102 93834
A 36556 36557
A 158411 158412
A 7936 145040
B 102542 102543
A 64141 64142
A 158616 17142
A 195740 195741
B 132689 60159
B 60170 60171
B 9358 133958
B 62345 192953
A 166207 166208
B 97189 97190
B 200000 109416
B 104637 91923
A 122468 122469
A 1 81947
B 149302 149303
A 125880 122701
B 200000 4005
A 178940 110557
A 72244 72245
B 1 113215
A 54028 54029
B 164914 164915
B 199209 116299
A 2 199999
B 50134 50135
A 1 188757
A 3054 74026
A 94407 94408
B 52211 189537
B 1 62222
A 1 170815
A 147352 188002
B 200000 82953
B 200000 134398
B 200000 19882
A 41728 41729
B 47357 33924
A 200000 31429
B 118467 72329
B 107082 168812
A 31067 31068
B 200000 120244
A 1 186888
B 17167 195295
A 153255 153256
A 32733 32734
B 200000 101119
B 132812 132813
A 176659 176660
A 142420 142421
B 5113 5114
A 98771 20780
A 33920 33921
A 136941 136942
A 21220 128460
B 84843 148364
B 120927 197900
B 7805 7806
A 132197 132198
A 27122 81109
B 9591 9592
A 20681 154436
A 200000 19724
A 161436 105854
B 185771 185772
A 1 3
A 37450 37451
A 172335 1366
A 199415 143801
A 174515 174226
A 190147 190148
B 110208 110209
B 4776 82423
A 61567 74016
B 129941 80379
A 148839 158797
B 4891 4892
B 145395 145396
A 62332 17320
B 200000 76988
A 107151 163406
B 1 34613
A 143944 143945
B 1 26509
A 151879 151880
A 136398 136399
A 200000 68373
A 46562 46563
A 27567 27568
A 61767 32875
B 99746 99747
A 116340 116341
A 1 97517
A 161664 90848
B 200000 15977
A 69002 173635
A 146574 25393
B 128781 128782
A 54358 146035
A 55360 55361
A 189591 189592
A 179493 179494
A 104392 118384
B 25111 25112
A 5236 5237
A 88750 88751
A 1 112603
B 79717 106421
B 200000 115055
A 188454 140269
B 61946 61947
B 1 31573
A 140869 18019
B 348 349
B 25670 176618
A 59762 59763
A 200000 61168
B 65782 195709
B 68620 43348
A 159227 159228
B 103750 103751
B 165200 165201
B 123543 24498
B 116457 116458
B 43103 43104
B 126786 191631
B 200000 149825
B 62175 62176
B 190273 190274
A 116071 49202
A 124093 123610
A 1 30306
B 166111 166112
B 160536 160537
B 6875 6876
B 26007 61441
A 38542 38543
A 65106 65107
B 23390 23391
B 134488 134489
B 24523 7549
A 35321 35322
A 1 25797
A 39870 183104
B 69034 69035
A 73524 73525
A 112354 112355
A 150196 190348
B 47164 38641
A 99283 78086
B 122770 97024
A 171066 132008
B 108651 108652
A 1 199999
B 1 125586
A 200000 22923
B 143890 143891
B 148940 148941
A 146266 161068
A 1 108704
B 181652 16314
B 1 78073
B 195072 195073
A 156807 46581
A 1760 178784
B 16171 33162
A 71053 71054
B 200000 31268
A 200000 33588
B 128300 166981
B 125013 119122
A 75763 9444
A 99790 64532
B 117511 115089
B 106187 106188
B 50489 50490
B 185098 7691
B 33014 123340
B 52438 110438
B 170748 173381
B 122602 118689
B 200000 143263
A 50319 50320
B 200000 52445
B 55643 55644
B 129873 129874
B 177641 174665
B 27529 27530
B 56605 56606
B 15496 175396
B 26173 26174
B 25858 25859
A 126521 192174
B 109695 6108
B 200000 133207
B 103348 155104
A 200000 195597
A 154255 80601
A 198320 198321
A 140981 104560
B 168784 168785
A 94702 94703
A 1 36224
A 17076 53986
A 65899 56197
A 126488 108650
A 150380 96374
B 141094 141095
A 200000 90946
A 72378 75391
A 200000 126321
A 190352 190353
A 1 86997
B 1 178862
B 2727 71054
B 200000 137271
A 104603 146310
A 167767 167768
A 99502 81599
A 70079 70080
A 200000 51126
B 1 44003
A 27540 166627
A 92340 92341
B 165528 165529
B 105327 105328
B 200000 17108
A 1 104380
A 123804 70311
A 41655 136357
B 156760 58697
B 66145 66146
B 146853 146854
B 176149 24330
A 131851 125335
B 111842 111843
B 108594 108595
A 1 3
B 1 160977
B 93617 23845
A 22049 82772
B 21357 21358
A 1 121823
B 75428 75429
A 18610 61534
A 78411 78412
A 191533 191534
A 157907 157908
B 1 143937
B 49187 49188
A 7502 7503
B 1 141863
A 134929 134930
A 160232 178845
A 31709 83164
A 43845 43846
B 200000 25252
A 112831 112832
B 85364 85365
A 21821 156499
A 152910 152911
B 200000 121461
A 105142 161053
A 158954 158955
A 200000 94882
A 92191 92192
B 136990 136991
B 200000 163339
B 117925 63686
A 47305 23166
A 200000 48670
B 177893 177894
A 1 195273
B 34329 190619
B 161511 161512
A 200000 143756
B 125449 1562
A 1 199999
B 31996 31997
A 197859 125884
A 129926 105426
B 184324 195614
A 200000 30112
B 27361 27362
B 118323 145874
B 127503 42022
A 116189 5955
A 1 3
B 200000 165134
B 43634 43635
A 98531 98532
B 7205 193079
A 33757 106994
B 925 194986
B 87563 87564
B 177283 64891
A 118020 118021
B 57492 153682
A 84670 84671
B 125070 123666
B 102475 102476
B 1 95749
A 1 15627
A 29978 29979
A 121582 115075
A 1 187065
A 200000 126750
B 165722 165723
B 200000 163703
A 151636 85361
A 187566 166223
A 1 100481
B 200000 11388
B 29600 198998
B 25628 25629
A 146492 146493
A 64468 64469
B 1 127683
B 157618 157619
B 174804 174805
B 1 121974
A 182957 182958
A 36114 36115
A 48217 92514
A 1 87797
A 182684 118439
B 1 143207
B 162841 13128
A 91848 91849
B 138519 144012
A 49963 49964
B 200000 131735
B 29940 29941
B 1 171715
A 84770 40750
B 170605 170606
A 29208 142576
A 144545 144546
A 173992 173993
B 20678 20679
A 55756 149840
B 119081 119082
A 137959 106717
A 93922 43798
A 96578 141449
B 1 191012
B 50185 50186
A 1 123332
B 169153 169154
A 53300 53301
B 130352 130353
B 199269 199270
B 103407 11877
B 135017 34158
B 136779 136780
B 102580 53068
A 162465 162466
A 180222 41472
B 136172 153682
A 88243 88244
B 1 176774
B 159294 147269
A 167595 149188
A 110426 77169
A 200000 25009
A 182013 190461
B 200000 182995
B 158322 158087
B 73154 73155
B 99990 99991
B 5940 66346
A 142156 142157
B 10820 10821
A 1 81594
B 189730 39592
B 47466 47467
B 200000 151045
A 192636 31415
A 73638 191552
A 200000 61029
A 156836 156837
A 1 115856
B 1 159021
A 60197 60198
A 61822 61823
A 97615 110974
A 62270 62271
A 198230 198231
A 141005 141006
B 37676 38261
A 25672 29842
B 92432 144799
B 80320 80321
A 8077 8078
A 149723 58288
B 200000 68002
A 123724 94474
A 70057 94666
B 88919 88920
B 75113 63536
B 140635 140636
B 200000 139098
A 158364 181758
A 140744 140745
A 86913 86914
A 55352 55353
A 134435 134436
B 25373 25374
A 179576 179577
A 61530 147166
A 61240 190989
B 124208 4222
A 1 69069
A 200000 98580
A 100470 100471
B 200000 179092
A 1 43106
B 23010 23011
B 54113 54114
A 112953 182215
B 118096 118097
B 70125 70126
B 200000 152445
A 195884 141031
B 11250 11251
A 178273 178274
A 170093 170094
B 1 103074
B 58407 58408
B 1 108502
B 86900 86901
A 200000 161456
A 109689 22250
B 102379 102380
A 44921 44922
B 200000 187262
B 45690 45691
A 2 199999
B 19029 138812
A 177710 99439
B 6803 176551
B 153787 153788
A 166283 166284
A 193782 193783
A 103572 172363
B 56613 136690
A 43052 43053
A 115839 3451
B 59815 59816
A 72161 119136
A 93051 185351
A 1 80579
B 132596 132597
A 144194 545
B 28779 28780
A 80016 106928
A 150434 150435
B 48108 48109
B 122664 122665
A 200000 35122
A 111351 169098
A 1 189640
A 50562 58275
B 165355 194921
B 9189 9190
A 15534 15535
A 160302 160303
A 2 200000
A 1 156296
A 173332 173333
B 200000 94377
B 7356 7357
A 1 11745
A 183704 183705
B 25470 196522
B 67604 67605
A 86951 86952
B 118831 142255
A 64223 64224
A 200000 134767
B 3 199999
A 200000 108441
B 97688 152592
A 166147 30427
B 108147 176491
A 142373 142374
B 3 200000
B 5865 5866
A 173158 173159
B 15781 154906
B 200000 39160
A 192720 192721
A 1 32211
A 50471 172323
A 190704 190705
A 182844 182845
B 96957 96958
A 2 199999
A 129133 129134
A 55979 55980
B 141027 195476
A 26167 26168
A 143082 143083
A 132006 132007
A 193724 193725
B 195973 195974
A 154600 149949
A 1 131394
A 77498 77499
A 178318 178319
B 69372 120306
B 86285 86286
B 9066 100900
B 194447 31800
A 137589 137590
A 2 3
B 157012 161632
B 110050 110051
A 39015 39016
B 194452 49
B 149985 149986
B 75225 75226
A 1 47774
B 75945 122492
A 42035 187611
A 93435 93436
B 130735 160533
A 1 200000
A 1816 69677
B 1 110837
A 47339 36648
B 195605 195606
B 167024 16948
A 142140 142141
B 156694 160133
B 71872 71873
B 1 38043
A 113360 94853
B 1 164003
A 139642 139643
B 8601 168687
A 1 70446
A 198004 198005
A 71633 159851
A 88971 73753
B 124759 85047
A 63886 63887
A 4774 4775
A 102563 102564
B 200000 50532
A 39165 39166
B 116630 125386
B 68851 68852
A 118008 44344
A 181854 88110
A 200000 66306
B 6796 36000
A 164659 173364
B 182014 156054
A 2 3
B 88206 196842
A 155909 155910
A 200000 27094
A 200000 157533
A 132404 132405
B 16383 16384
B 176030 55824
A 56370 56371
B 1 5367
B 200000 133792
B 3 199999
A 108736 108737
B 62085 62086
A 149512 114607
B 52263 166976
B 167895 167896
B 36617 11661
A 49238 49239
A 147331 147332
A 154328 154329
B 14959 115159
B 84548 190961
B 20217 183731
A 139026 29952
B 1 23328
B 15847 150889
B 200000 131293
A 195413 195414
A 4548 110844
A 34425 34426
B 200000 102884
A 2 3
B 189279 189280
A 73091 73092
B 142599 142600
B 66177 32482
B 1362 1363
A 73459 73460
B 4053 128989
A 2 200000
A 7937 29391
B 72249 72250
A 96291 96292
B 85023 19891
A 54401 54402
A 200000 178255
B 17408 142974
A 76247 99215
A 200000 180454
B 177188 22059
A 188639 188640
A 69153 112763
A 172433 19366
B 177524 188256
B 153734 179203
B 75782 75783
A 134473 125365
B 70023 151412
A 132668 126736
A 142391 148031
A 1 110751
A 188000 52176
A 149680 127383
B 1 10314
B 27048 90791
A 32478 152360
A 101759 101760
A 1 194267
B 1 199999
B 53617 169747
A 86684 86685
A 26001 145226
B 3602 3603
A 50087 91855
A 90843 90844
B 140905 140906
A 187123 187124
A 194402 100500
A 2841 2842
A 134893 130377
A 184541 180704
A 87597 173817
B 120330 120331
B 183695 33786
B 1 76279
A 196509 196510
A 77517 186694
B 36151 36152
B 105906 67057
B 119490 183542
A 110872 110873
A 200000 33087
A 171240 14706
B 200000 47436
B 1 3
B 179741 179742
A 105290 195055
A 40965 59248
A 64669 64670
B 14488 191434
A 5289 5290
B 29397 30720
B 138725 138726
B 61812 61813
A 138266 138267
A 124251 98713
A 136661 136662
A 200000 182563
B 57653 57654
A 93709 93710
B 123650 180795
A 200000 193829
B 139412 156384
B 200000 78889
B 136588 136942
B 1 59080
B 122692 122693
A 149655 42976
A 97947 97948
A 200000 186719
A 38611 38612
B 154937 100575
B 29731 29732
A 52168 7876
A 121630 64561
A 154787 154788
B 1 147114
B 1 101851
A 185829 85338
B 160277 38443
A 83027 83028
A 126252 126253
B 76516 76517
A 192984 192985
A 1 178439
A 94685 168564
A 189800 189801
A 107385 104089
B 39866 39867
A 1 164374
A 174808 5723
A 1 81900
B 167466 186818
A 167315 155588
B 200000 2428
A 114595 162547
B 140795 140796
A 7061 7062
B 21294 21295
B 127202 127203
B 89076 89077
A 68773 120684
A 129080 104635
B 166068 115253
B 177368 63852
B 1 110835
B 81913 14699
A 150202 73551
B 86281 86282
A 128812 128813
A 200000 41826
B 148479 148480
B 178372 178373
A 79933 15871
B 105654 105655
B 75625 148430
A 45772 141578
A 61572 61573
B 200000 103607
B 46399 122971
A 100405 18843
A 105297 26938
B 175996 175997
B 66652 121852
A 130059 130060
B 65698 197705
B 32119 32120
B 1 24487
A 132145 132146
B 171420 171421
A 191735 12623
B 1 54428
A 79872 79873
A 200000 63538
A 1 82222
A 174472 64537
A 127174 190905
B 112397 107332
B 36366 36367
B 148752 148753
A 200000 85280
A 188838 188839
A 1 51884
A 1 199941
B 65361 122171
A 167015 167016
B 200000 29850
A 47121 143297
B 126129 53644
B 15554 15555
B 66911 89547
B 194467 194468
B 48256 136423
A 182989 182990
A 194457 5057
B 150473 46949
B 69070 69071
A 198055 147550
A 176092 25652
A 200000 81426
B 94433 197902
B 41155 145904
A 158886 158887
B 121087 121088
A 1 92333
A 114739 59552
B 19658 19659
B 7342 7343
B 108864 108865
A 200000 194153
A 1 164708
B 84714 14507
A 93185 25033
B 169874 169875
A 33091 33092
A 78872 70311
B 147843 147844
B 75158 75159
A 104545 104546
A 145574 7238
B 79752 79753
A 200000 20153
A 46061 46062
A 92259 147667
A 1 122141
A 200000 93045
A 124448 84917
A 81770 81771
B 140780 140781
B 154020 146933
B 1 166115
A 200000 87936
A 5923 83593
A 21406 87282
B 66438 66439
B 45517 31759
B 1 42682
B 14260 14261
B 107849 195229
B 152391 14107
B 133380 133381
A 40775 186051
B 170509 170510
B 143976 143977
A 178044 178045
B 1 116319
A 138321 138322
